node_id,online_day,analysis_attribute_day,attribute_hour,os,arch,isvm,province,city,isp,nattype,dialtype,resourcetype,hardwaretype,bandwidth,actualbandwidth,netbenchlimitbandwidth,node_state,cpuload1,cpuload5,cpuload15,corenum,cpuuser,cpusystem,cpunice,cpuidle,cpuiowait,cpuirq,cpusoftirq,cpusteal,memtotal,memused,memfree,membufferd,memcached,retrans,v4pingloss,v6pingloss,v4pingavgrtt,v4pingbestrtt,v4pingworstrtt,v6pingavgrtt,v6pingbestrtt,v6pingworstrtt,totaldisksize,totaldiskused,hdddisksize,hdddiskused,ssddisksize,ssddiskused,systemdisksize,systemdiskused,maxioutil,externalip,rn_x,join_attribute_day,vendorid,bw,deliverytype,join_resourcetype,join_dialtype,join_nattype,scheduleisps,regsource,customermode,join_province,join_isp,join_city,device_type,join_arch_type,join_isvm,qoskiller_status,join_os,join_arch,join_manufacturer,join_model,node_status,node_stage,sevendayavg95ratio,quality_cpuutil,quality_retransrate,quality_pinglossrate,quality_rtt,join_cpu_load1,join_cpu_load5,join_cpu_load15,join_cpu_corenumber,join_cpu_totalcores,join_cpu_totalphysicals,join_cpu_totalthreads,join_cpu_idle,join_memtotal,join_memused,join_memfree,join_membuffers,join_memcached,join_disks_totalsize,join_disks_total_size,join_disks_total_used,join_disks_total_usedrate,join_disks_hdd_size,join_disks_hdd_used,join_disks_hdd_usedrate,join_disks_ssd_size,join_disks_ssd_used,join_disks_ssd_usedrate,join_disks_system_size,join_disks_system_used,join_disks_system_usedrate,join_net_pingrtt,join_net_tcpretransrate,join_net_pinglossrate,join_actualbw,join_limitbw,join_actualbw_achieverate,join_actualbw_rtt,join_actualbw_tcpretr_rate,join_limitbw_achieverate,join_netbench_bandwidth,join_netcardbw,join_procbw,join_diskdivbw,rn_y,node_manufacturer,node_model,arch_type,mem_used_ratio,disk_used_ratio,hdd_used_ratio,ssd_used_ratio,system_disk_used_ratio,cpu_load1_per_core,attribute_snapshot_mode,health_snapshot_day,smart_critical_warning,prom_retrans_ratio,smart_available_spare,smart_bad_block_count,smart_case_temperature,zfs_pool_state,zfs_dataset_read,zfs_dataset_write,zfs_pool_online
antys1de5059f5e17969f2037f8c740b,2026-03-16,,,,,False,陕西,延安,联通,,,aggregation,,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,20260316.0,50893.0,10.0,smallBox,aggregation,,,,self,,陕西,联通,延安,micro.B,,False,,,,YS,camera,online,inService,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,YS,camera,,,,,,,,online_day,2026-03-16,,,,,,,,,
antys1def7b61b114afdb72517bffa0c,2026-03-16,,,,,False,湖南,长沙,电信,,,aggregation,,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,20260316.0,50893.0,10.0,smallBox,aggregation,,,,self,,湖南,电信,长沙,micro.B,,False,,,,YS,camera,online,inService,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,YS,camera,,,,,,,,online_day,2026-03-16,,,,,,,,,
antys1df1cc6ea9cc31d4076c71ee30b,2026-03-16,,,,,False,重庆,重庆,电信,,,aggregation,,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,20260316.0,50893.0,10.0,smallBox,aggregation,,,,self,,重庆,电信,重庆,micro.B,,False,,,,YS,camera,outline,inService,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,YS,camera,,,,,,,,online_day,2026-03-16,,,,,,,,,
antys1df25cbef178112c8ac6a0b450b,2026-03-19,,,,,False,江苏,苏州,电信,,,aggregation,,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,20260319.0,50893.0,10.0,smallBox,aggregation,,,,self,,江苏,电信,苏州,micro.B,,False,,,,YS,camera,outline,inService,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,YS,camera,,,,,,,,online_day,2026-03-19,,,,,,,,,
antys1df3db4f6c731d6f4b34f4d9907,2026-07-22,,,,,False,浙江,温州,电信,symmetric,virtualRoute,aggregation,,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,20260722.0,50893.0,10.0,smallBox,aggregation,virtualRoute,symmetric,,self,,浙江,电信,温州,micro.C,,False,,,,YS,camera,online,inService,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,YS,camera,,,,,,,,online_day,2026-07-22,,,,,,,,,
antys1df5d73a0d820a329a4def55a02,2026-03-23,,,,,False,湖南,长沙,联通,,,aggregation,,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,20260323.0,50893.0,10.0,smallBox,aggregation,,,,self,,湖南,联通,长沙,micro.B,,False,,,,YS,camera,outline,inService,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,YS,camera,,,,,,,,online_day,2026-03-23,,,,,,,,,
antys1dfc402e6173cf8b31ccaaa2f01,2026-03-31,,,,,False,浙江,温州,电信,,,aggregation,,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,20260331.0,50893.0,10.0,smallBox,aggregation,,,,self,,浙江,电信,温州,micro.B,,False,,,,YS,camera,outline,inService,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,YS,camera,,,,,,,,online_day,2026-03-31,,,,,,,,,
antys1dfea344833e8ad03f531f17405,2026-03-16,,,,,False,江苏,南京,联通,,,aggregation,,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,20260316.0,50893.0,10.0,smallBox,aggregation,,,,self,,江苏,联通,南京,micro.B,,False,,,,YS,camera,online,inService,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,YS,camera,,,,,,,,online_day,2026-03-16,,,,,,,,,
antys1e0741aaf9f0214e2832dc79003,2026-05-25,,,,,False,上海,上海,电信,,,aggregation,,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,20260525.0,50893.0,10.0,smallBox,aggregation,,,,self,,上海,电信,上海,micro.B,,False,,,,YS,camera,online,inService,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,YS,camera,,,,,,,,online_day,2026-05-25,,,,,,,,,
antys1e07e7b1fe5201b53eb5e141600,2026-03-21,,,,,False,河南,新乡,联通,,,aggregation,,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,20260321.0,50893.0,10.0,smallBox,aggregation,,,,self,,河南,联通,新乡,micro.B,,False,,,,YS,camera,outline,inService,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,YS,camera,,,,,,,,online_day,2026-03-21,,,,,,,,,
